which_wiki_edit, 5_attn.v, 12.012052906672974
which_wiki_edit, 8_attn.q, 6.9689142370172155
which_wiki_edit, 13_mlp.down, 15.058906423900263
which_wiki_edit, 17_attn.q, 9.395084848257811
which_wiki_edit, 17_attn.v, 16.077246110583836
which_wiki_edit, 20_attn.k, 8.643358194714747
which_wiki_edit, 21_attn.k, 8.523820117209558
which_wiki_edit, 24_gate, 9.269781086326226
which_wiki_edit, 26_mlp.down, 6.394829688216457
which_wiki_edit, 27_mlp.down, 5.612645353702094
which_wiki_edit, 28_mlp.up, 7.493709894344428
which_wiki_edit, 30_mlp.up, 8.613415514895818
which_wiki_edit, 3_mlp.down, 11.857832144637149
which_wiki_edit, 4_mlp.down, 8.064752166182574
which_wiki_edit, 5_mlp.down, 8.883130418441135
which_wiki_edit, 9_mlp.down, 6.232689840901089
which_wiki_edit, 10_attn.q, 6.889671704000076
which_wiki_edit, 12_attn.k, 14.015827134260524
which_wiki_edit, 12_gate, 9.973481314498558
which_wiki_edit, 18_mlp.down, 5.260916613723629
which_wiki_edit, 21_attn.q, 10.397811580238105
which_wiki_edit, 24_attn.q, 4.412072985555892
which_wiki_edit, 27_attn.q, 8.144769343741407
which_wiki_edit, 27_gate, 8.590383069124734
which_wiki_edit, 29_gate, 7.280016413017809
which_wiki_edit, 30_attn.q, 8.160556529992302
abstract_narrative_understanding, 4_attn.v, 11.539396007050021
abstract_narrative_understanding, 4_attn.o, 11.564965407914336
abstract_narrative_understanding, 5_mlp.up, 8.186108126096341
abstract_narrative_understanding, 5_mlp.down, 10.667826444046174
abstract_narrative_understanding, 8_attn.o, 10.661835167857422
abstract_narrative_understanding, 12_gate, 6.162987425262792
abstract_narrative_understanding, 15_gate, 5.348375817600656
abstract_narrative_understanding, 16_attn.q, 8.422121231224006
abstract_narrative_understanding, 19_attn.v, 6.725378387862769
abstract_narrative_understanding, 20_attn.q, 4.134359801734581
abstract_narrative_understanding, 22_attn.o, 7.7230885984240505
abstract_narrative_understanding, 25_attn.v, 6.723419648417793
anachronisms, 3_gate, 9.128694403121223
anachronisms, 4_attn.k, 6.855850180800789
anachronisms, 5_mlp.up, 7.429495117053767
anachronisms, 5_mlp.down, 6.468315404989787
anachronisms, 6_mlp.down, 6.085380231861921
anachronisms, 9_gate, 7.28405514234411
anachronisms, 9_mlp.up, 9.043002827521562
anachronisms, 10_mlp.up, 6.009292612925749
anachronisms, 14_attn.k, 6.488613619524706
anachronisms, 16_attn.o, 7.162210282425404
anachronisms, 22_attn.q, 4.196329095642436
anachronisms, 22_attn.v, 8.44494134794947
anachronisms, 23_attn.q, 6.378526654752325
anachronisms, 23_attn.k, 5.6501805067533875
anachronisms, 23_attn.o, 7.445905115521984
anachronisms, 24_gate, 7.582245910237081
anachronisms, 25_attn.v, 3.826519987505437
anachronisms, 26_gate, 7.974832957818216
anachronisms, 29_attn.q, 9.18333402428268
analogical_similarity, 3_attn.k, 7.11771400696149
analogical_similarity, 6_mlp.up, 7.173110159255117
analogical_similarity, 7_attn.o, 17.14155973871298
analogical_similarity, 10_gate, 12.705497158000632
analogical_similarity, 16_mlp.down, 8.734453021649223
analogical_similarity, 17_attn.o, 4.233270946197086
analogical_similarity, 18_attn.k, 4.7520779818909356
analogical_similarity, 19_attn.q, 4.765351272676924
analogical_similarity, 22_gate, 9.059005964394201
analogical_similarity, 25_gate, 10.605314926788129
analogical_similarity, 27_mlp.up, 6.554687266412387
analytic_entailment, 3_attn.v, 12.31940119481281
analytic_entailment, 6_attn.q, 9.263583042877045
analytic_entailment, 9_attn.q, 5.231494496525179
analytic_entailment, 11_attn.o, 7.298835587933585
analytic_entailment, 13_attn.v, 13.422045935735119
analytic_entailment, 13_attn.o, 8.661933531782898
analytic_entailment, 17_attn.v, 18.027577812416382
analytic_entailment, 23_attn.k, 6.987523723538748
analytic_entailment, 24_attn.k, 8.41380989887825
analytic_entailment, 26_gate, 7.386483674934507
arithmetic, 5_attn.k, 4.04998183495016
arithmetic, 6_mlp.up, 6.540073777718611
arithmetic, 7_gate, 6.9576523612400285
arithmetic, 8_mlp.up, 7.242966204455536
arithmetic, 13_attn.q, 4.586046851699439
arithmetic, 13_mlp.up, 8.689679462814722
arithmetic, 14_attn.q, 6.1727055596284455
arithmetic, 15_gate, 8.951800093443834
arithmetic, 15_mlp.up, 3.819416089293688
arithmetic, 16_mlp.up, 10.708319860766013
arithmetic, 18_mlp.up, 8.343629631120411
arithmetic, 19_attn.q, 4.756133229615824
arithmetic, 20_attn.o, 0.8899721508792073
arithmetic, 22_attn.q, 4.412513752698254
arithmetic, 23_attn.o, 3.0007220300748334
arithmetic, 25_attn.v, 5.093547942069216
arithmetic, 28_attn.k, 3.658916549970439
arithmetic, 28_attn.v, 10.227190918773747
arithmetic, 30_attn.v, 5.6920588477496485
authorship_verification, 3_mlp.up, 6.440574624480561
authorship_verification, 4_attn.o, 13.810782153807557
authorship_verification, 7_attn.q, 9.971234305228379
authorship_verification, 8_mlp.up, 7.8239554268734866
authorship_verification, 12_attn.k, 8.497567356976528
authorship_verification, 12_attn.v, 14.60556731052518
authorship_verification, 17_gate, 18.97147963152813
authorship_verification, 19_attn.k, 16.03460875689069
authorship_verification, 20_mlp.down, 10.977880736811175
authorship_verification, 21_mlp.down, 11.441597721400797
authorship_verification, 22_mlp.down, 4.212144714809911
authorship_verification, 24_mlp.up, 9.25276570642675
authorship_verification, 24_mlp.down, 7.1981496766649595
authorship_verification, 27_mlp.down, 8.626601303509252
bbq_lite_json, 4_attn.k, 7.16386954480418
bbq_lite_json, 5_attn.v, 15.581624670011283
bbq_lite_json, 9_attn.k, 10.164313589494718
bbq_lite_json, 9_gate, 10.057850113928275
bbq_lite_json, 11_attn.v, 4.654594508499268
bbq_lite_json, 11_mlp.down, 9.70836150536111
bbq_lite_json, 14_mlp.down, 8.468692647143529
bbq_lite_json, 15_mlp.up, 4.882016458879828
bbq_lite_json, 17_attn.k, 6.304550678843485
bbq_lite_json, 18_attn.k, 13.019436062088067
bbq_lite_json, 19_gate, 8.885983639391831
bbq_lite_json, 19_mlp.down, 9.860071715337725
bbq_lite_json, 20_attn.q, 4.033056016775004
bbq_lite_json, 21_attn.k, 10.585374887402173
bbq_lite_json, 21_mlp.up, 9.933124487633082
bbq_lite_json, 23_gate, 9.35574573706974
bbq_lite_json, 26_mlp.up, 8.478833340659508
causal_judgment, 5_attn.q, 5.680777504933794
causal_judgment, 5_attn.k, 6.256063195763444
causal_judgment, 6_mlp.down, 12.270708267453054
causal_judgment, 11_gate, 6.25506986018915
causal_judgment, 13_attn.o, 9.941273675557628
